preset,freq_hz,magnitude_db,phase_deg,group_delay_samples
bass,14854.9531,0.660149574,-8.522305489,-0.202346697
bass,15057.1309,0.585367739,-8.222063065,-0.209012032
bass,15262.0605,0.519882143,-7.912296295,-0.210105568
bass,15469.7637,0.462486774,-7.599712849,-0.207449108
bass,15680.3242,0.412083149,-7.288805962,-0.202401176
bass,15893.7197,0.367726862,-6.982701778,-0.195885003
bass,16110.0352,0.328579277,-6.683266163,-0.188551188
bass,16329.2949,0.293932289,-6.391678810,-0.180845767
bass,16551.5234,0.263178676,-6.108567715,-0.173059031
bass,16776.8066,0.235798135,-5.834106922,-0.165405259
bass,17005.125,0.211355075,-5.568339825,-0.157994807
bass,17236.5664,0.189467371,-5.311008453,-0.150925457
bass,17471.1582,0.169820458,-5.061811447,-0.144225970
bass,17708.9258,0.152140766,-4.820377827,-0.137914523
bass,17949.9473,0.136191681,-4.586240292,-0.132007390
bass,18194.248,0.121778637,-4.358964920,-0.126491502
bass,18441.8555,0.108726293,-4.138108730,-0.121353239
bass,18692.8691,0.096886203,-3.923164368,-0.116580807
bass,18947.2637,0.086131103,-3.713745356,-0.112155318
bass,19205.1387,0.076353192,-3.509369373,-0.108056478
bass,19466.5234,0.067453027,-3.309628248,-0.104268447
bass,19731.4453,0.059349000,-3.114127159,-0.100773051
bass,19999.9922,0.051970266,-2.922443628,-0.097549558
vocal,20,-0.323040634,-8.563382149,113.666488647
vocal,20.2721977,-0.342402011,-8.789301872,116.906066895
vocal,20.5480995,-0.363406599,-9.024877548,120.292098999
vocal,20.8277569,-0.386237800,-9.270625114,123.822799683
vocal,21.1112213,-0.411106914,-9.527070999,127.495788574
vocal,21.3985424,-0.438253015,-9.794743538,131.302780151
vocal,21.6897736,-0.467951298,-10.074166298,135.225967407
vocal,21.9849739,-0.500516772,-10.365847588,139.245803833
vocal,22.2841873,-0.536309004,-10.670229912,143.329086304
vocal,22.587471,-0.575742662,-10.987697601,147.426589966
vocal,22.8948841,-0.619297147,-11.318519592,151.473693848
vocal,23.20648,-0.667524219,-11.662787437,155.378509521
vocal,23.5223179,-0.721059918,-12.020347595,159.015335083
vocal,23.8424549,-0.780640185,-12.390699387,162.215789795
vocal,24.1669464,-0.847110450,-12.772841454,164.749237061
vocal,24.4958553,-0.921447814,-13.165112495,166.307952881
vocal,24.8292427,-1.004770756,-13.564917564,166.489379883
vocal,25.1671658,-1.098351955,-13.968405724,164.748046875
vocal,25.5096874,-1.203628659,-14.370027542,160.376617432
vocal,25.8568707,-1.322202682,-14.761978149,152.440704346
vocal,26.2087803,-1.455812693,-15.133442879,139.747985840
vocal,26.5654774,-1.606283426,-15.469682693,120.769378662
vocal,26.9270363,-1.775429487,-15.750943184,93.607627869
vocal,27.2935104,-1.964851737,-15.951139450,55.990737915
vocal,27.6649723,-2.175660610,-16.036628723,5.320649624
vocal,28.0414886,-2.407995462,-15.965182304,-61.102687836
vocal,28.42313,-2.660374403,-15.685829163,-145.604614258
vocal,28.8099651,-2.928815842,-15.140530586,-249.308074951
vocal,29.2020664,-3.205846310,-14.268993378,-370.812042236
vocal,29.5995026,-3.479611874,-13.018145561,-504.551025391
vocal,30.0023479,-3.733630180,-11.356957436,-639.360778809
vocal,30.410675,-3.947849512,-9.294768333,-758.459960938
vocal,30.8245621,-4.101595402,-6.896999836,-842.236511230
vocal,31.2440796,-4.178181171,-4.288560390,-874.142639160
vocal,31.6693077,-4.169623375,-1.636923194,-847.365295410
vocal,32.1003304,-4.079128265,0.882471740,-768.061706543
vocal,32.5372047,-3.919946194,3.124029636,-652.679016113
vocal,32.9800415,-3.711249352,4.996904850,-521.261047363
vocal,33.428894,-3.473339558,6.468294144,-391.152282715
vocal,33.8838577,-3.223997355,7.551994801,-273.806427002
vocal,34.3450127,-2.976788521,8.290360451,-174.745223999
vocal,34.8124428,-2.740876198,8.738295555,-95.101753235
vocal,35.2862358,-2.521697998,8.952060699,-33.419818878
vocal,35.7664795,-2.321905613,8.982962608,12.915302277
vocal,36.2532578,-2.142260551,8.874681473,46.795215607
vocal,36.7466583,-1.982336283,8.662761688,70.914688110
vocal,37.2467766,-1.841037750,8.375245094,87.577758789
vocal,37.7537003,-1.716941595,8.033768654,98.653266907
vocal,38.2675323,-1.608522534,7.654729366,105.611038208
vocal,38.7883415,-1.514284492,7.250404358,109.577590942
vocal,39.3162537,-1.432824254,6.829808235,111.407890320
vocal,39.8513336,-1.362886190,6.399538040,111.737251282
vocal,40.3937149,-1.303356647,5.964268208,111.037033081
vocal,40.94347,-1.253284931,5.527316570,109.651107788
vocal,41.5007057,-1.211861610,5.090931892,107.827919006
vocal,42.0655251,-1.178419828,4.656600952,105.747406006
vocal,42.638031,-1.152418375,4.225257397,103.529045105
vocal,43.2183304,-1.133438706,3.797446251,101.256431580
vocal,43.8065262,-1.121173620,3.373467445,98.976554871
vocal,44.4027252,-1.115420580,2.953475714,96.712532043
vocal,45.0070419,-1.116078138,2.537577391,94.464378357
vocal,45.6195831,-1.123143196,2.125931025,92.212371826
vocal,46.2404594,-1.136707902,1.718828797,89.916854858
vocal,46.8697968,-1.156962037,1.316788316,87.517280579
vocal,47.507679,-1.184190989,0.920701325,84.930831909
vocal,48.1542625,-1.218783379,0.531897128,82.046157837
vocal,48.8096352,-1.261223793,0.152398154,78.719497681
vocal,49.4739304,-1.312099576,-0.214940757,74.766227722
vocal,50.1472626,-1.372096658,-0.566129267,69.951545715
vocal,50.8297615,-1.441982031,-0.895730257,63.979709625
vocal,51.5215492,-1.522590995,-1.196438909,56.481693268
vocal,52.2227516,-1.614775181,-1.458595872,47.004882812
vocal,52.9334946,-1.719341159,-1.669613600,35.005401611
vocal,53.6539154,-1.836934686,-1.813360453,19.850984573
vocal,54.3841362,-1.967862964,-1.869565487,0.846819997
vocal,55.1242981,-2.111855984,-1.813422561,-22.703462601
vocal,55.8745461,-2.267711639,-1.615640521,-51.378242493
vocal,56.6349792,-2.432852030,-1.243424177,-85.428840637
vocal,57.4057884,-2.602858782,-0.662853956,-124.481613159
vocal,58.1870613,-2.770982742,0.156446680,-167.151123047
vocal,58.9789925,-2.928004742,1.234443307,-210.698242188
vocal,59.7816772,-3.062540293,2.571511984,-250.910415649
vocal,60.5953102,-3.162257433,4.139924049,-282.531646729
vocal,61.4200211,-3.215908051,5.878813744,-300.371032715
vocal,62.2559242,-3.215846777,7.697595596,-300.906433105
vocal,63.1032066,-3.160107374,9.489333153,-283.643341064
vocal,63.9620476,-3.053057432,11.150137901,-251.426498413
vocal,64.8325806,-2.904322386,12.597846031,-209.459960938
vocal,65.7149277,-2.726451159,13.783173561,-163.619918823
vocal,66.609314,-2.532335758,14.690850258,-118.932479858
vocal,67.5158463,-2.333310127,15.332687378,-78.802139282
vocal,68.4347458,-2.138120890,15.738028526,-44.944751740
vocal,69.3661118,-1.952803731,15.944315910,-17.763505936
vocal,70.3101959,-1.780970216,15.990339279,3.173240423
vocal,71.2670898,-1.624406576,15.911978722,18.702671051
vocal,72.2370453,-1.483560324,15.740211487,29.790039062
vocal,73.2201996,-1.358057857,15.500559807,37.379253387
vocal,74.2166977,-1.247030020,15.213358879,42.274299622
vocal,75.2267609,-1.149353027,14.894365311,45.152271271
vocal,76.2506104,-1.063822031,14.555562973,46.552719116
vocal,77.2883911,-0.989255846,14.205923080,46.883560181
vocal,78.3402557,-0.924546599,13.852045059,46.464965820
vocal,79.4064331,-0.868685544,13.498680115,45.530544281
vocal,80.4871674,-0.820779264,13.149190903,44.254608154
vocal,81.5826111,-0.780059099,12.805938721,42.761669159
vocal,82.6929169,-0.745866358,12.470524788,41.141250610
vocal,83.8183746,-0.717646003,12.143959045,39.455615997
vocal,84.9591141,-0.694944263,11.826916695,37.748043060
vocal,86.1154175,-0.677396357,11.519776344,36.042247772
vocal,87.2874222,-0.664720297,11.222803116,34.350685120
vocal,88.4754105,-0.656708956,10.936156273,32.679870605
vocal,89.6795273,-0.653228104,10.660037994,31.023286819
vocal,90.9000778,-0.654208302,10.394688606,29.369668961
vocal,92.1372375,-0.659644842,10.140517235,27.698854446
vocal,93.3911896,-0.669588566,9.898144722,25.985353470
vocal,94.6622162,-0.684153557,9.668461800,24.197736740
vocal,95.9505768,-0.703504145,9.452744484,22.291540146
vocal,97.2564774,-0.727855682,9.252772331,20.215177536
vocal,98.580101,-0.757466674,9.070941925,17.904024124
vocal,99.9217911,-0.792632401,8.910405159,15.279223442
vocal,101.281685,-0.833662510,8.775304794,12.246064186
vocal,102.660141,-0.880863667,8.670925140,8.697593689
vocal,104.057312,-0.934495687,8.603986740,4.499557018
vocal,105.473541,-0.994720459,8.582850456,-0.488477767
vocal,106.908997,-1.061514854,8.617745399,-6.422514439
vocal,108.364044,-1.134571910,8.720891953,-13.447966576
vocal,109.83889,-1.213136077,8.906407356,-21.684110641
vocal,111.333755,-1.295834661,9.189869881,-31.178142548
vocal,112.848969,-1.380476952,9.587343216,-41.847831726
vocal,114.384857,-1.463865519,10.113596916,-53.418514252
vocal,115.94165,-1.541681886,10.779355049,-65.343437195
vocal,117.519577,-1.608560562,11.587749481,-76.767959595
vocal,119.119026,-1.658449054,12.530564308,-86.570182800
vocal,120.740196,-1.685294151,13.585011482,-93.501350403
vocal,122.383484,-1.684043407,14.713237762,-96.461975098
vocal,124.04908,-1.651706576,15.864949226,-94.821624756
vocal,125.737404,-1.588125467,16.984323502,-88.642372131
vocal,127.448639,-1.496159434,18.018455505,-78.712554932
vocal,129.183228,-1.381124496,18.925809860,-66.330894470
vocal,130.941437,-1.249772549,19.680942535,-52.954177856
vocal,132.723495,-1.109108806,20.275436401,-39.885440826
vocal,134.529816,-0.965416789,20.715307236,-28.052078247
vocal,136.360779,-0.823707461,21.016427994,-17.976367950
vocal,138.216675,-0.687556624,21.199920654,-9.830297470
vocal,140.097748,-0.559196770,21.288406372,-3.547462940
vocal,142.004425,-0.439748347,21.303455353,1.087271810
vocal,143.937119,-0.329518497,21.264156342,4.342434883
vocal,145.896118,-0.228269875,21.186561584,6.490254879
vocal,147.881714,-0.135417476,21.083663940,7.776048183
vocal,149.894333,-0.050181743,20.965673447,8.413632393
vocal,151.934418,0.028297953,20.840408325,8.575131416
vocal,154.002258,0.100890987,20.713739395,8.394137383
vocal,156.098251,0.168441445,20.589954376,7.979382038
vocal,158.222687,0.231739134,20.472116470,7.410742760
vocal,160.376038,0.291522563,20.362314224,6.744191170
vocal,162.558777,0.348464578,20.261905670,6.028490067
vocal,164.771225,0.403177619,20.171672821,5.301253796
vocal,167.013702,0.456220955,20.091960907,4.580379009
vocal,169.286697,0.508111298,20.022752762,3.887019634
vocal,171.590714,0.559324563,19.963748932,3.235654354
vocal,173.926071,0.610302269,19.914403915,2.642684221
vocal,176.293152,0.661457539,19.873964310,2.116004229
vocal,178.692429,0.713185072,19.841451645,1.662279129
vocal,181.124466,0.765865505,19.815683365,1.296952009
vocal,183.589584,0.819861352,19.795246124,1.024366856
vocal,186.088257,0.875524342,19.778467178,0.860921800
vocal,188.62085,0.933193505,19.763380051,0.816668332
vocal,191.187912,0.993204355,19.747663498,0.907367945
vocal,193.790009,1.055872917,19.728610992,1.151611805
vocal,196.427505,1.121493101,19.703035355,1.570788503
vocal,199.100815,1.190322757,19.667203903,2.184618235
vocal,201.810501,1.262580395,19.616771698,3.021886587
vocal,204.557175,1.338414550,19.546688080,4.106478214
vocal,207.341217,1.417873859,19.451156616,5.470406532
vocal,210.163055,1.500866532,19.323604584,7.135342121
vocal,213.0233,1.587128639,19.156698227,9.124982834
vocal,215.922577,1.676154375,18.942461014,11.451743126
vocal,218.861313,1.767132282,18.672536850,14.109918594
vocal,221.840042,1.858881593,18.338603973,17.071172714
vocal,224.859192,1.949792862,17.933036804,20.269765854
vocal,227.919449,2.037797928,17.449766159,23.599857330
vocal,231.021454,2.120375872,16.885457993,26.905727386
vocal,234.165695,2.194617510,16.240823746,29.979473114
vocal,237.3526,2.257402658,15.521888733,32.576747894
vocal,240.582886,2.305659294,14.740835190,34.438011169
vocal,243.857239,2.336706161,13.916304588,35.327743530
vocal,247.176163,2.348611116,13.072735786,35.073951721
vocal,250.540146,2.340529919,12.238502502,33.613357544
vocal,253.949905,2.312891483,11.443150520,31.005102158
vocal,257.406189,2.267399311,10.714367867,27.432653427
vocal,260.909515,2.206847429,10.075203896,23.165084839
vocal,264.460419,2.134766102,9.542058945,18.514080048
vocal,268.059753,2.055004835,9.123848915,13.781693459
vocal,271.707947,1.971361160,8.822446823,9.224798203
vocal,275.405914,1.887254119,8.633762360,5.030638218
vocal,279.154236,1.805561900,8.549421310,1.314959288
vocal,282.9534,1.728536844,8.558376312,-1.871357918
vocal,286.804321,1.657812595,8.648358345,-4.525434971
vocal,290.707733,1.594489694,8.807007790,-6.679095268
vocal,294.664307,1.539222002,9.022613525,-8.383295059
vocal,298.674591,1.492323637,9.284561157,-9.697174072
vocal,302.739441,1.453857303,9.583553314,-10.682317734
vocal,306.859772,1.423718691,9.911649704,-11.394079208
vocal,311.036163,1.401706934,10.262146950,-11.883313179
vocal,315.269257,1.387566447,10.629477501,-12.193379402
vocal,319.559937,1.381026983,11.009061813,-12.359131813
vocal,323.90921,1.381826162,11.397140503,-12.409157753
vocal,328.317627,1.389732957,11.790548325,-12.365679741
vocal,332.786072,1.404554248,12.186639786,-12.245844841
vocal,337.315186,1.426140547,12.583098412,-12.060077667
vocal,341.905914,1.454396009,12.977869034,-11.818120956
vocal,346.559296,1.489272833,13.369016647,-11.522899628
vocal,351.276001,1.530772209,13.754586220,-11.176175117
vocal,356.056763,1.578943014,14.132552147,-10.776288986
vocal,360.902557,1.633880377,14.500724792,-10.319593430
vocal,365.814484,1.695722818,14.856652260,-9.798487663
vocal,370.793243,1.764637947,15.197485924,-9.205557823
vocal,375.83963,1.840820432,15.519918442,-8.529368401
vocal,380.954651,1.924484372,15.820086479,-7.755984783
vocal,386.139496,2.015850544,16.093448639,-6.871154308
vocal,391.394897,2.115118027,16.334640503,-5.856756210
vocal,396.721832,2.222449303,16.537406921,-4.693229198
vocal,402.121063,2.337937117,16.694459915,-3.360144615
vocal,407.593781,2.461575031,16.797410965,-1.834875464
vocal,413.141205,2.593201399,16.836685181,-0.098159373
vocal,418.764099,2.732430935,16.801504135,1.871168017
vocal,424.463318,2.878590584,16.679998398,4.087595940
vocal,430.240112,3.030647039,16.459386826,6.557428837
vocal,436.095734,3.187106609,16.126356125,9.274637222
vocal,442.031036,3.345908880,15.667734146,12.217002869
vocal,448.046936,3.504362583,15.071400642,15.335252762
vocal,454.144684,3.659099102,14.327516556,18.552843094
vocal,460.325653,3.806074619,13.430079460,21.757944107
vocal,466.590729,3.940647840,12.378812790,24.804777145
vocal,472.940857,4.057796001,11.180891991,27.518640518
vocal,479.377655,4.152462959,9.852231979,29.710460663
vocal,485.901794,4.219968796,8.418472290,31.199039459
vocal,492.514984,4.256545067,6.914035797,31.838886261
vocal,499.21817,4.259798527,5.380595207,31.547073364
vocal,506.01236,4.229069233,3.863671303,30.321638107
vocal,512.898987,4.165555000,2.408533573,28.245008469
vocal,519.879578,4.072187424,1.056240201,25.471431732
vocal,526.9552,3.953287363,-0.159559667,22.200780869
vocal,534.126892,3.814072371,-1.214756250,18.647949219
vocal,541.396179,3.660116673,-2.095413685,15.014361382
vocal,548.764648,3.496887684,-2.796985626,11.468565941
vocal,556.233398,3.329404831,-3.322741032,8.137339592
vocal,563.803528,3.162012339,-3.681906700,5.103844166
vocal,571.476685,2.998268604,-3.887717485,2.412638187
vocal,579.254578,2.840955019,-3.955632210,0.078246638
vocal,587.138245,2.692156315,-3.901960611,-1.907467008
vocal,595.129272,2.553329468,-3.742860317,-3.566731691
vocal,603.22876,2.425428867,-3.493658543,-4.929758549
vocal,611.438538,2.308999062,-3.168413639,-6.031207561
vocal,619.760254,2.204285622,-2.779735327,-6.905401230
vocal,628.195251,2.111319304,-2.338756084,-7.585063934
vocal,636.744812,2.029982090,-1.855172992,-8.100083351
vocal,645.410645,1.960060358,-1.337332487,-8.476800919
vocal,654.194763,1.901287556,-0.792378783,-8.737730980
vocal,663.09845,1.853389263,-0.226483986,-8.901811600
vocal,672.122986,1.816097021,0.355028212,-8.984537125
vocal,681.270325,1.789165258,0.947563112,-8.998210907
vocal,690.54248,1.772392988,1.547057986,-8.952319145
vocal,699.940857,1.765624881,2.149788141,-8.853733063
vocal,709.467102,1.768760085,2.752275944,-8.706810951
vocal,719.122742,1.781750679,3.351132393,-8.514136314
vocal,728.909729,1.804604650,3.942951918,-8.275933266
vocal,738.830261,1.837385297,4.524161816,-7.990635872
vocal,748.885803,1.880199790,5.090829372,-7.655056477
vocal,759.077881,1.933191419,5.638571262,-7.264289856
vocal,769.408691,1.996536851,6.162436962,-6.811545849
vocal,779.880432,2.070418358,6.656717300,-6.288587093
vocal,790.49469,2.155006409,7.114767551,-5.685766220
vocal,801.252991,2.250422001,7.528890610,-4.992211819
vocal,812.157776,2.356715441,7.890239239,-4.195889950
vocal,823.211365,2.473804712,8.188652992,-3.284856081
vocal,834.415344,2.601403952,8.412592888,-2.247354746
vocal,845.771423,2.738960743,8.549201965,-1.073262930
vocal,857.282471,2.885576725,8.584457397,0.243992284
vocal,868.949768,3.039877892,8.503477097,1.704614997
vocal,880.776306,3.199948072,8.291100502,3.301604748
vocal,892.763794,3.363198996,7.932778358,5.014883995
vocal,904.91394,3.526313543,7.415818691,6.809726238
vocal,917.229492,3.685241699,6.730901241,8.633950233
vocal,929.713135,3.835242748,5.873947620,10.416452408
vocal,942.366638,3.971059084,4.848123550,12.069451332
vocal,955.191895,4.087225914,3.665479183,13.494983673
vocal,968.191711,4.178513527,2.347848892,14.594814301
vocal,981.368896,4.240426064,0.926793635,15.284920692
vocal,994.725464,4.269716263,-0.557831883,15.509282112
vocal,1008.26331,4.264801025,-2.060875654,15.251358986
vocal,1021.98541,4.225968838,-3.535944223,14.537943840
vocal,1035.89478,4.155323029,-4.939435005,13.434654236
vocal,1049.99341,4.056499958,-6.234049797,12.034373283
vocal,1064.28394,3.934205532,-7.391392231,10.442126274
vocal,1078.76843,3.793703079,-8.392857552,8.760339737
vocal,1093.45007,3.640304804,-9.229416847,7.077600956
vocal,1108.33203,3.479006052,-9.900230408,5.463255405
vocal,1123.41614,3.314240217,-10.410822868,3.965416431
vocal,1138.70593,3.149725914,-10.771308899,2.612888813
vocal,1154.20386,2.988458872,-10.994563103,1.418476820
vocal,1169.91211,2.832749844,-11.094837189,0.383534580
vocal,1185.83472,2.684276342,-11.086681366,-0.499052376
vocal,1201.97351,2.544226408,-10.984177589,-1.241014600
vocal,1218.33252,2.413351297,-10.800470352,-1.856968403
vocal,1234.91357,2.292101622,-10.547525406,-2.361965418
vocal,1251.72095,2.180668831,-10.235980034,-2.771070480
vocal,1268.75635,2.079088926,-9.875219345,-3.097999334
vocal,1286.02429,1.987263918,-9.473339081,-3.355426073
vocal,1303.52661,1.905041933,-9.037370682,-3.554296732
vocal,1321.26782,1.832220674,-8.573287964,-3.703928709
vocal,1339.24976,1.768596172,-8.086280823,-3.812526464
vocal,1357.47717,1.713967085,-7.580737591,-3.886229992
vocal,1375.95251,1.668162465,-7.060527802,-3.930431366
vocal,1394.67871,1.631044626,-6.529055119,-3.949153423
vocal,1413.66052,1.602521181,-5.989340305,-3.945382595
vocal,1432.8999,1.582547426,-5.444279194,-3.920893669
vocal,1452.40186,1.571132421,-4.896595001,-3.876903057
vocal,1472.16846,1.568341732,-4.349131584,-3.813347101
vocal,1492.20496,1.574290991,-3.804809570,-3.729585171
vocal,1512.51331,1.589151025,-3.266934633,-3.623844385
vocal,1533.09875,1.613131762,-2.739166021,-3.493719339
vocal,1553.96362,1.646482229,-2.225829363,-3.335750580
vocal,1575.11328,1.689474344,-1.731930137,-3.145678282
vocal,1596.55005,1.742372274,-1.263470888,-2.918377876
vocal,1618.2793,1.805416346,-0.827483416,-2.647919655
vocal,1640.30347,1.878769517,-0.432320952,-2.327828407
vocal,1662.62817,1.962479234,-0.087670714,-1.951303244
vocal,1685.25671,2.056390047,0.195267498,-1.511791825
vocal,1708.1925,2.160073042,0.403860450,-1.003723145
vocal,1731.44116,2.272728443,0.524232745,-0.423536330
vocal,1755.00549,2.393057585,0.541636169,0.228814200
vocal,1778.89124,2.519177437,0.441185772,0.948254645
vocal,1803.10132,2.648498535,0.208928198,1.722615004
vocal,1827.64172,2.777702570,-0.166726649,2.531146526
vocal,1852.51526,2.902725697,-0.693145394,3.343394041
vocal,1877.72827,3.018932819,-1.371615410,4.119932175
vocal,1903.28345,3.121335268,-2.195376396,4.814697266
vocal,1929.18738,3.205020905,-3.148597240,5.380112171
vocal,1955.44287,3.265617132,-4.205957890,5.773684502
vocal,1982.05676,3.299821377,-5.334150791,5.965550423
vocal,2009.03174,3.305799961,-6.494179249,5.944172859
vocal,2036.375,3.283422470,-7.645368576,5.718633652
vocal,2064.09033,3.234235764,-8.748993874,5.316904068
vocal,2092.18188,3.161210060,-9.771905899,4.780399323
vocal,2120.65674,3.068299055,-10.688941956,4.156177044
vocal,2149.51807,2.959966421,-11.483629227,3.490392447
vocal,2178.77319,2.840721369,-12.148093224,2.822750092
vocal,2208.42554,2.714783192,-12.681626320,2.183566570
vocal,2238.48242,2.585835934,-13.089165688,1.593669295
vocal,2268.94727,2.456946611,-13.379415512,1.064871192
vocal,2299.82812,2.330518961,-13.563372612,0.602049232
vocal,2331.12793,2.208377123,-13.652990341,0.205004230
vocal,2362.85474,2.091806173,-13.660305977,-0.130132884
vocal,2395.01245,1.981673360,-13.596804619,-0.408811837
vocal,2427.60864,1.878500938,-13.473036766,-0.637524009
vocal,2460.64868,1.782556891,-13.298460007,-0.823005021
vocal,2494.13745,1.693928719,-13.081376076,-0.971571088
vocal,2528.08276,1.612564206,-12.828945160,-1.089066148
vocal,2562.48901,1.538338900,-12.547302246,-1.180613875
vocal,2597.36499,1.471070051,-12.241604805,-1.250732541
vocal,2632.71411,1.410564780,-11.916245461,-1.303163052
vocal,2668.54565,1.356619835,-11.574854851,-1.341080546
vocal,2704.86353,1.309056401,-11.220530510,-1.367081761
vocal,2741.677,1.267710209,-10.855850220,-1.383105516
vocal,2778.99023,1.232464075,-10.483057976,-1.390799165
vocal,2816.81274,1.203229189,-10.104084015,-1.391311169
vocal,2855.14844,1.179970980,-9.720723152,-1.385424972
vocal,2894.00732,1.162695527,-9.334633827,-1.373499990
vocal,2933.3938,1.151464701,-8.947532654,-1.355580330
vocal,2973.31763,1.146389127,-8.561192513,-1.331384301
vocal,3013.78491,1.147631288,-8.177645683,-1.300229549
vocal,3054.7998,1.155398846,-7.799270630,-1.261013150
vocal,3096.37915,1.169951797,-7.428807259,-1.212321877
vocal,3138.51807,1.191571355,-7.069807053,-1.152234793
vocal,3181.23364,1.220570087,-6.726422310,-1.078432560
vocal,3224.53076,1.257250547,-6.403872013,-0.988099813
vocal,3268.41382,1.301878929,-6.108523369,-0.878088236
vocal,3312.89746,1.354649067,-5.847993374,-0.744901657
vocal,3357.98633,1.415598273,-5.631412983,-0.584968686
vocal,3403.68555,1.484538436,-5.469375610,-0.395101309
vocal,3450.01343,1.560979128,-5.373806477,-0.172845200
vocal,3496.96533,1.643947124,-5.357702255,0.082515821
vocal,3544.55933,1.731960177,-5.434360981,0.369211048
vocal,3592.80127,1.822850227,-5.616365910,0.681735814
vocal,3641.69629,1.913744330,-5.914022446,1.010097027
vocal,3691.26367,2.001116276,-6.333641529,1.339351654
vocal,3741.49854,2.080879211,-6.875269890,1.649969578
vocal,3792.4209,2.148775101,-7.531439781,1.920015693
vocal,3844.03613,2.200735807,-8.285952568,2.127928257
vocal,3896.35034,2.233413219,-9.114443779,2.256450891
vocal,3949.38013,2.244634628,-9.986511230,2.296269655
vocal,4003.13159,2.233685493,-10.868557930,2.247806311
vocal,4057.61084,2.201384306,-11.727725029,2.121280193
vocal,4112.83936,2.149870396,-12.535620689,1.934001327
vocal,4168.81152,2.082257032,-13.270114899,1.706770420
vocal,4225.5498,2.002129316,-13.917231560,1.460320115
vocal,4283.06006,1.913152933,-14.470278740,1.212567091
vocal,4341.34863,1.818728566,-14.928987503,0.976949453
vocal,4400.43896,1.721753955,-15.297995567,0.762264848
vocal,4460.3252,1.624612093,-15.584898949,0.573458374
vocal,4521.03076,1.529067874,-15.799193382,0.412052244
vocal,4582.5625,1.436402321,-15.950888634,0.277473956
vocal,4644.92725,1.347456932,-16.049869537,0.167644650
vocal,4708.14551,1.262706637,-16.105384827,0.079942919
vocal,4772.22412,1.182377815,-16.125783920,0.011553692
vocal,4837.16992,1.106498599,-16.118406296,-0.040495619
vocal,4903.00879,1.034933805,-16.089601517,-0.078870393
vocal,4969.73486,0.967485905,-16.044795990,-0.105892457
vocal,5037.37354,0.903862357,-15.988554955,-0.123602927
vocal,5105.93262,0.843749344,-15.924710274,-0.133885145
vocal,5175.41992,0.786805451,-15.856464386,-0.138025790
vocal,5245.8584,0.732669771,-15.786459923,-0.137315780
vocal,5317.25488,0.680984735,-15.716889381,-0.132776469
vocal,5389.62354,0.631384254,-15.649557114,-0.125253811
vocal,5462.97705,0.583502233,-15.585924149,-0.115412906
vocal,5537.32324,0.536968827,-15.527165413,-0.103907749
vocal,5612.68701,0.491403103,-15.474175453,-0.091267243
vocal,5689.07617,0.446415424,-15.427612305,-0.078018360
vocal,5766.5,0.401608765,-15.387860298,-0.064671203
vocal,5844.98828,0.356545925,-15.355026245,-0.051710602
vocal,5924.53369,0.310791522,-15.328891754,-0.039831355
vocal,6005.16699,0.263853699,-15.308838844,-0.029657895
vocal,6086.89795,0.215219557,-15.293738365,-0.022169471
vocal,6169.73584,0.164342731,-15.281814575,-0.018527107
vocal,6253.70654,0.110637240,-15.270452499,-0.020060629
vocal,6338.82031,0.053512994,-15.255959511,-0.028565224
vocal,6425.09229,-0.007607074,-15.233269691,-0.046174753
vocal,6512.53857,-0.073232248,-15.195638657,-0.075469941
vocal,6601.16846,-0.143714681,-15.134358406,-0.119153179
vocal,6691.01123,-0.219141826,-15.038558006,-0.179989517
vocal,6782.07666,-0.299137890,-14.895345688,-0.259985387
vocal,6874.375,-0.382665664,-14.690465927,-0.359610826
vocal,6967.94287,-0.467840910,-14.409657478,-0.476257175
vocal,7062.77051,-0.551725030,-14.041350365,-0.603232861
vocal,7158.896,-0.630451739,-13.579759598,-0.728884816
vocal,7256.3291,-0.699498355,-13.028752327,-0.837436974
vocal,7355.08154,-0.754404366,-12.404239655,-0.912042141
vocal,7455.18506,-0.791677296,-11.733820915,-0.939553082
vocal,7556.65137,-0.809606194,-11.053315163,-0.914763987
vocal,7659.49072,-0.808681607,-10.400215149,-0.842315972
vocal,7763.74463,-0.791398883,-9.806674957,-0.734785140
vocal,7869.40283,-0.761587501,-9.295257568,-0.608175159
vocal,7976.50635,-0.723532557,-8.876887321,-0.477563173
vocal,8085.06738,-0.681262076,-8.552690506,-0.354127377
vocal,8195.09863,-0.638108552,-8.316747665,-0.244413838
vocal,8306.64258,-0.596540153,-8.159182549,-0.150989696
vocal,8419.68945,-0.558249295,-8.068835258,-0.073810190
vocal,8534.28223,-0.524258852,-8.034768105,-0.011192163
vocal,8650.43457,-0.495130092,-8.047295570,0.039170649
vocal,8768.15918,-0.471108258,-8.098308563,0.079638630
vocal,8887.49512,-0.452245146,-8.181344032,0.112433068
vocal,9008.45508,-0.438505113,-8.291421890,0.139451846
vocal,9131.05273,-0.429823160,-8.424844742,0.162203789
vocal,9255.33594,-0.426154763,-8.579028130,0.181939781
vocal,9381.29395,-0.427512079,-8.752175331,0.199588701
vocal,9508.97363,-0.433983475,-8.943236351,0.215858683
vocal,9638.39258,-0.445761263,-9.151638985,0.231286824
vocal,9769.5625,-0.463158160,-9.377150536,0.246170819
