core,preset,freq_hz,c_magnitude_db,python_magnitude_db,magnitude_error_db,c_phase_deg,python_phase_deg,phase_error_deg,preamp_db,max_pole_radius,pass
legacy,flat,158.222687,0.000000000,0.000000000000,0.000000000000,0.000000000,0.000000000000,0.000000000000,0.000000000000,0.999345743975,PASS
legacy,flat,160.376038,0.000000000,0.000000000000,0.000000000000,0.000000000,0.000000000000,0.000000000000,0.000000000000,0.999345743975,PASS
legacy,flat,162.558777,0.000000000,0.000000000000,0.000000000000,0.000000000,0.000000000000,0.000000000000,0.000000000000,0.999345743975,PASS
legacy,flat,164.771225,0.000000000,0.000000000000,0.000000000000,0.000000000,0.000000000000,0.000000000000,0.000000000000,0.999345743975,PASS
legacy,flat,167.013702,0.000000000,0.000000000000,0.000000000000,0.000000000,0.000000000000,0.000000000000,0.000000000000,0.999345743975,PASS
legacy,flat,169.286697,0.000000000,0.000000000000,0.000000000000,0.000000000,0.000000000000,0.000000000000,0.000000000000,0.999345743975,PASS
legacy,flat,171.590714,0.000000000,0.000000000000,0.000000000000,0.000000000,0.000000000000,0.000000000000,0.000000000000,0.999345743975,PASS
legacy,flat,173.926071,0.000000000,0.000000000000,0.000000000000,0.000000000,0.000000000000,0.000000000000,0.000000000000,0.999345743975,PASS
legacy,flat,176.293152,0.000000000,0.000000000000,0.000000000000,0.000000000,0.000000000000,0.000000000000,0.000000000000,0.999345743975,PASS
legacy,flat,178.692429,0.000000000,0.000000000000,0.000000000000,0.000000000,0.000000000000,0.000000000000,0.000000000000,0.999345743975,PASS
legacy,flat,181.124466,0.000000000,0.000000000000,0.000000000000,0.000000000,0.000000000000,0.000000000000,0.000000000000,0.999345743975,PASS
legacy,flat,183.589584,0.000000000,0.000000000000,0.000000000000,0.000000000,0.000000000000,0.000000000000,0.000000000000,0.999345743975,PASS
legacy,flat,186.088257,0.000000000,0.000000000000,0.000000000000,0.000000000,0.000000000000,0.000000000000,0.000000000000,0.999345743975,PASS
legacy,flat,188.62085,0.000000000,0.000000000000,0.000000000000,0.000000000,0.000000000000,0.000000000000,0.000000000000,0.999345743975,PASS
legacy,flat,191.187912,0.000000000,0.000000000000,0.000000000000,0.000000000,0.000000000000,0.000000000000,0.000000000000,0.999345743975,PASS
legacy,flat,193.790009,0.000000000,0.000000000000,0.000000000000,0.000000000,0.000000000000,0.000000000000,0.000000000000,0.999345743975,PASS
legacy,flat,196.427505,0.000000000,0.000000000000,0.000000000000,0.000000000,0.000000000000,0.000000000000,0.000000000000,0.999345743975,PASS
legacy,flat,199.100815,0.000000000,0.000000000000,0.000000000000,0.000000000,0.000000000000,0.000000000000,0.000000000000,0.999345743975,PASS
legacy,flat,201.810501,0.000000000,0.000000000000,0.000000000000,0.000000000,0.000000000000,0.000000000000,0.000000000000,0.999345743975,PASS
legacy,flat,204.557175,0.000000000,0.000000000000,0.000000000000,0.000000000,0.000000000000,0.000000000000,0.000000000000,0.999345743975,PASS
legacy,flat,207.341217,0.000000000,0.000000000000,0.000000000000,0.000000000,0.000000000000,0.000000000000,0.000000000000,0.999345743975,PASS
legacy,flat,210.163055,0.000000000,0.000000000000,0.000000000000,0.000000000,0.000000000000,0.000000000000,0.000000000000,0.999345743975,PASS
legacy,flat,213.0233,0.000000000,0.000000000000,0.000000000000,0.000000000,0.000000000000,0.000000000000,0.000000000000,0.999345743975,PASS
legacy,flat,215.922577,0.000000000,0.000000000000,0.000000000000,0.000000000,0.000000000000,0.000000000000,0.000000000000,0.999345743975,PASS
legacy,flat,218.861313,0.000000000,0.000000000000,0.000000000000,0.000000000,0.000000000000,0.000000000000,0.000000000000,0.999345743975,PASS
legacy,flat,221.840042,0.000000000,0.000000000000,0.000000000000,0.000000000,0.000000000000,0.000000000000,0.000000000000,0.999345743975,PASS
legacy,flat,224.859192,0.000000000,0.000000000000,0.000000000000,0.000000000,0.000000000000,0.000000000000,0.000000000000,0.999345743975,PASS
legacy,flat,227.919449,0.000000000,0.000000000000,0.000000000000,0.000000000,0.000000000000,0.000000000000,0.000000000000,0.999345743975,PASS
